2670	202.4668
2680	202.5139
2690	202.5709
2700	202.6111
2710	202.6681
2720	202.7041
2730	202.7455
2740	202.7787
2750	202.8331
2760	202.8747
2770	202.9282
2780	202.9819
2790	203.0272
2800	203.068
2810	203.1017
2820	203.1473
2830	203.1979
2840	203.2481
2850	203.2875
2860	203.3257
2870	203.3668
2880	203.4079
2890	203.4486
2900	203.4931
2910	203.5221
2920	203.5556
2930	203.5965
2940	203.6228
2950	203.6619
2960	203.6964
2970	203.7286
2980	203.7591
2990	203.7962
3000	203.8381
3010	203.8677
3020	203.9264
3030	203.9687
3040	203.9814
3050	204.0157
3060	204.0624
3070	204.0994
3080	204.1402
3090	204.1705
3100	204.201
3110	204.2313
3120	204.2702
3130	204.3097
3140	204.3487
3150	204.3767
3160	204.4046
3170	204.4384
3180	204.4821
3190	204.5134
3200	204.5443
3210	204.5819
3220	204.6132
3230	204.6419
3240	204.6735
3250	204.7002
3260	204.73
3270	204.7588
3280	204.7759
3290	204.8035
3300	204.824
3310	204.8561
3320	204.8822
3330	204.9075
3340	204.929
3350	204.9467
3360	204.9788
3370	205.0104
3380	205.0409
3390	205.0639
3400	205.081
3410	205.0941
3420	205.1219
3430	205.1496
3440	205.176
3450	205.2023
3460	205.2235
3470	205.2388
3480	205.2518
3490	205.2707
3500	205.2955
3510	205.3142
3520	205.3326
3530	205.3464
3540	205.365
3550	205.3883
3560	205.4056
3570	205.4237
3580	205.4471
3590	205.4571
3600	205.4696
3610	205.4901
3620	205.5105
3630	205.5309
3640	205.5503
3650	205.5537
3660	205.5564
3670	205.5739
3680	205.5914
3690	205.609
3700	205.6265
3710	205.644
3720	205.6457
3730	205.6475
3740	205.665
3750	205.6825
3760	205.7
3770	205.7175
3780	205.7302
3790	205.7307
3800	205.7428
3810	205.7535
3820	205.768
3830	205.7826
3840	205.7972
3850	205.8069
3860	205.8098
3870	205.8131
3880	205.8219
3890	205.8365
3900	205.8511
3910	205.8651
3920	205.8731
3930	205.8741
3940	205.8814
3950	205.8945
3960	205.9018
3970	205.9149
3980	205.9281
3990	205.9345
4000	205.9363
4010	205.936
4020	205.9477
4030	205.9594
4040	205.971
4050	205.9827
4060	205.9853
4070	205.997
4080	205.9959
4090	206.0014
4100	206.0131
4110	206.0213
4120	206.033
4130	206.0389
4140	206.0506
4150	206.0623
4160	206.0513
4170	206.0629
4180	206.0746
4190	206.0863
4200	206.098
4210	206.1038
4220	206.1119
4230	206.1169
4240	206.1271
4250	206.1373
4260	206.1475
4270	206.154
4280	206.1584
4290	206.1686
4300	206.1788
4310	206.189
4320	206.1992
4330	206.2041
4340	206.2128
4350	206.2216
4360	206.2303
4370	206.2391
4380	206.2478
4390	206.2525
4400	206.2613
4410	206.2701
4420	206.2788
4430	206.2876
4440	206.2963
4450	206.3008
4460	206.3095
4470	206.3183
4480	206.327
4490	206.3358
4500	206.3445
4510	206.3489
4520	206.3576
4530	206.3653
4540	206.3718
4550	206.3777
4560	206.3835
4570	206.3894
4580	206.3907
4590	206.3966
4600	206.4024
4610	206.4075
4620	206.4118
4630	206.4162
4640	206.4161
4650	206.4205
4660	206.4248
4670	206.4281
4680	206.4311
4690	206.434
4700	206.4369
4710	206.4353
4720	206.4382
4730	206.4411
4740	206.444
4750	206.4469
4760	206.4499
4770	206.4481
4780	206.4511
4790	206.454
4800	206.4569
4810	206.4598
4820	206.4627
4830	206.4657
4840	206.4639
4850	206.4668
4860	206.4697
4870	206.4722
4880	206.4737
4890	206.4752
4900	206.4718
4910	206.4733
4920	206.4748
4930	206.4762
4940	206.4777
4950	206.4791
4960	206.4806
4970	206.4772
4980	206.4787
4990	206.4802
5000	206.4816
5010	206.4831
5020	206.4845
5030	206.4811
5040	206.4826
5050	206.484
5060	206.4855
5070	206.487
5080	206.4884
5090	206.4899
5100	206.4864
5110	206.4879
5120	206.4893
5130	206.4908
5140	206.4923
5150	206.4937
5160	206.4952
5170	206.4914
5180	206.4928
5190	206.4943
5200	206.4958
5210	206.4972
5220	206.4987
5230	206.4948
5240	206.4963
5250	206.4977
5260	206.4992
5270	206.5007
5280	206.5021
5290	206.5036
5300	206.505
5310	206.5007
5320	206.5022
5330	206.5037
5340	206.5051
5350	206.5066
5360	206.508
5370	206.5095
5380	206.5051
5390	206.5066
5400	206.508
5410	206.5095
5420	206.511
5430	206.5124
5440	206.5139
5450	206.5153
5460	206.5168
5470	206.5183
5480	206.5197
5490	206.5212
5500	206.5226
5510	206.5241
5520	206.5256
5530	206.527
5540	206.5285
5550	206.5299
5560	206.5314
5570	206.5329
5580	206.5343
5590	206.5358
5600	206.5372
5610	206.5387
5620	206.5401
5630	206.5416
5640	206.5431
5650	206.5445
5660	206.546
5670	206.5474
5680	206.5489
5690	206.5504
5700	206.5518
5710	206.5533
5720	206.5547
5730	206.5562
5740	206.5577
5750	206.5591
5760	206.5606
5770	206.562
5780	206.5635
5790	206.565
5800	206.5664
5810	206.5671
5820	206.5671
5830	206.5671
5840	206.5671
5850	206.5671
5860	206.5671
5870	206.5671
5880	206.5671
5890	206.5671
5900	206.5671
5910	206.5671
5920	206.5671
5930	206.5671
5940	206.5671 
5950	206.5671 
5960	206.5671 
5970	206.5671 
5980	206.5671 
5990	206.5671 
6000	206.5671 
6010	206.5671 
6020	206.5671 
6030	206.5671 
6040	206.5671 
6050	206.5671 
6060	206.5671 
6070	206.5671 
6080	206.5671 
6090	206.5671 
6100	206.5671 
6110	206.5671 
6120	206.5671 
6130	206.5671 
6140	206.5671 
6150	206.5671 
6160	206.5671 
6170	206.5671 
6180	206.5671 
6190	206.5671 
6200	206.5671 
6210	206.5671 
6220	206.5671 
6230	206.5671 
6240	206.5671 
6250	206.5671 
6260	206.5671 
6270	206.5671 
6280	206.5671 
6290	206.5671 
6300	206.5671 
6310	206.5671 
6320	206.5671 
6330	206.5671 
6340	206.5671 
6350	206.5671 
6360	206.5671 
6370	206.5671 
6380	206.5671 
6390	206.5671 
6400	206.5671 
6410	206.5671 
6420	206.5671 
6430	206.5671 
6440	206.5671 
6450	206.5671 
6460	206.5671 
6470	206.5671 
6480	206.5671 
6490	206.5671 
6500	206.5671 
6510	206.5671 
6520	206.5671 
6530	206.5671 
6540	206.5671 
6550	206.5671 
6560	206.5671 
6570	206.5671 
6580	206.5671 
6590	206.5671 
6600	206.5671 
6610	206.5671 
6620	206.5671 
6630	206.5671 
6640	206.5671 
6650	206.5671 
6660	206.5671 
6670	206.5671 
6680	206.5671 
6690	206.5671 
6700	206.5671 
6710	206.5671 
6720	206.5671 
6730	206.5671 
6740	206.5671 
6750	206.5671 
6760	206.5671 
6770	206.5671 
6780	206.5671 
6790	206.5671 
6800	206.5671 
6810	206.5671 
6820	206.5671 
6830	206.5671 
6840	206.5671 
6850	206.5671 
6860	206.5671 
6870	206.5671 
6880	206.5671 
6890	206.5671 
6900	206.5671 
6910	206.5671 
6920	206.5671 
6930	206.5671 
6940	206.5671 
6950	206.5671 
6960	206.5671 
6970	206.5671 
6980	206.5671 
6990	206.5671 
7000	206.5671 
